event_id,event_seq,shift_hour_at_event,hours_remaining_in_shift,rul_numeric,kpi_score,n_kpi_bad,recent_temp_dev_c,recent_vibration_mm_s,recent_waste_kg_last_hour,recent_oee_pct,operator_skill_level,on_hold_inventory_kg_current,action_freq_same_situation_2w,action_freq_same_situation_2m,action_success_rate_2m,status,criticality,asset_type,qc_nogo,plant,state,action_id,t_resolve_min,unplanned_downtime_remaining_shift_min,waste_kg_remaining_shift,temp_deviation_c_avg,vibration_mm_s_avg,production_goal_pct_remaining,true_efficiency_pct_remaining,consumer_complaints_expected,quality_ok_pct_remaining,operator_satisfaction_1_5,on_hold_inventory_kg_generated,weighted_kpi_impact
EV-00019,19,4,4,46.3,55.9,1,2.56,3.86,28.7,85.4,3,36.6,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Frito-Lay-West,AZ,1,58.104,69.537,75.835,2.521,3.104,83.283,63.892,0.788,98.088,3.991,17.197,0.8248
EV-00019,19,4,4,46.3,55.9,1,2.56,3.86,28.7,85.4,3,36.6,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Frito-Lay-West,AZ,2,58.844,112.718,11.245,1.764,2.88,79.199,79.141,0.593,95.732,2.837,67.373,0.8165
EV-00019,19,4,4,46.3,55.9,1,2.56,3.86,28.7,85.4,3,36.6,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Frito-Lay-West,AZ,3,24.569,47.328,36.92,2.438,3.665,70.63,70.526,0.404,98.577,3.445,61.331,0.8463
EV-00019,19,4,4,46.3,55.9,1,2.56,3.86,28.7,85.4,3,36.6,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Frito-Lay-West,AZ,4,18.288,33.252,102.613,2.612,3.891,84.482,72.781,0.775,89.892,3.121,25.624,0.8552
EV-00019,19,4,4,46.3,55.9,1,2.56,3.86,28.7,85.4,3,36.6,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Frito-Lay-West,AZ,5,26.773,48.655,7.599,1.28,1.158,70.604,85.483,0.0,99.214,3.55,61.317,0.8803
EV-00019,19,4,4,46.3,55.9,1,2.56,3.86,28.7,85.4,3,36.6,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Frito-Lay-West,AZ,6,13.774,15.707,79.021,1.965,3.403,66.113,66.083,0.425,99.261,4.105,26.609,0.8599
EV-00019,19,4,4,46.3,55.9,1,2.56,3.86,28.7,85.4,3,36.6,0.0,0.0,0.5,Failure Predicted,Medium,Conveyor,0,Frito-Lay-West,AZ,7,94.867,129.711,240.571,1.024,1.544,66.807,64.581,0.404,93.338,2.747,432.876,0.7156
EV-00020,20,5,3,118.8,55.8,2,1.32,3.85,56.4,64.5,4,26.0,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Dallas,TX,1,41.999,63.689,73.411,0.962,3.605,76.661,76.792,0.748,100.0,3.622,21.357,0.8444
EV-00020,20,5,3,118.8,55.8,2,1.32,3.85,56.4,64.5,4,26.0,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Dallas,TX,2,43.142,68.078,96.742,0.881,2.097,60.723,62.989,0.91,90.024,3.688,35.404,0.7988
EV-00020,20,5,3,118.8,55.8,2,1.32,3.85,56.4,64.5,4,26.0,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Dallas,TX,3,17.695,51.66,98.626,1.128,3.686,72.213,66.349,0.42,94.39,3.501,117.82,0.8377
EV-00020,20,5,3,118.8,55.8,2,1.32,3.85,56.4,64.5,4,26.0,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Dallas,TX,4,17.609,28.204,135.146,1.382,3.617,81.96,69.124,0.88,91.437,3.544,27.813,0.855
EV-00020,20,5,3,118.8,55.8,2,1.32,3.85,56.4,64.5,4,26.0,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Dallas,TX,5,15.0,15.0,30.325,0.66,1.155,80.337,89.122,0.907,99.569,3.539,95.488,0.9105
EV-00020,20,5,3,118.8,55.8,2,1.32,3.85,56.4,64.5,4,26.0,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Dallas,TX,6,18.811,0.0,63.206,1.133,2.912,66.773,73.529,0.458,94.976,2.556,73.547,0.8522
EV-00020,20,5,3,118.8,55.8,2,1.32,3.85,56.4,64.5,4,26.0,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Dallas,TX,7,121.887,162.69,173.481,0.528,1.54,71.487,66.55,0.0,96.321,3.606,280.354,0.7214
EV-00021,21,3,5,42.3,41.6,1,4.82,2.09,80.9,55.0,2,109.7,0.0,0.0,0.5,Failure Predicted,High,Fryer,0,Beloit,WI,1,53.717,56.621,203.948,3.737,1.518,80.327,71.123,0.617,93.344,4.008,148.711,0.8178
EV-00021,21,3,5,42.3,41.6,1,4.82,2.09,80.9,55.0,2,109.7,0.0,0.0,0.5,Failure Predicted,High,Fryer,0,Beloit,WI,2,65.729,105.311,61.893,3.303,1.189,90.03,67.419,0.66,93.452,3.168,57.351,0.8123
EV-00021,21,3,5,42.3,41.6,1,4.82,2.09,80.9,55.0,2,109.7,0.0,0.0,0.5,Failure Predicted,High,Fryer,0,Beloit,WI,3,43.017,46.452,41.944,4.419,2.018,66.921,63.469,1.048,92.858,3.831,90.521,0.8166
EV-00021,21,3,5,42.3,41.6,1,4.82,2.09,80.9,55.0,2,109.7,0.0,1.0,1.0,Failure Predicted,High,Fryer,0,Beloit,WI,4,10.026,40.334,338.396,4.64,1.957,74.506,71.705,0.909,95.647,3.178,48.726,0.8217
EV-00021,21,3,5,42.3,41.6,1,4.82,2.09,80.9,55.0,2,109.7,0.0,0.0,0.5,Failure Predicted,High,Fryer,0,Beloit,WI,5,52.536,64.132,106.564,4.338,1.881,62.513,46.106,1.092,84.441,2.654,133.818,0.7467
EV-00021,21,3,5,42.3,41.6,1,4.82,2.09,80.9,55.0,2,109.7,0.0,0.0,0.5,Failure Predicted,High,Fryer,0,Beloit,WI,7,100.006,131.852,164.884,1.928,0.836,66.152,54.806,0.139,97.187,1.928,262.154,0.7072
EV-00022,22,7,1,712.7,73.7,1,0.93,0.95,0.0,77.9,5,88.1,0.0,0.0,0.5,Working,Medium,Weigher,0,Killingly,CT,0,0.0,16.434,0.0,0.877,0.916,94.686,79.57,0.903,97.818,3.916,0.0,0.9385
EV-00022,22,7,1,712.7,73.7,1,0.93,0.95,0.0,77.9,5,88.1,0.0,0.0,0.5,Working,Medium,Weigher,0,Killingly,CT,1,51.395,56.158,7.1,0.721,0.895,84.201,76.259,0.599,94.514,3.621,42.931,0.8626
EV-00022,22,7,1,712.7,73.7,1,0.93,0.95,0.0,77.9,5,88.1,0.0,0.0,0.5,Working,Medium,Weigher,0,Killingly,CT,2,73.623,116.949,66.968,0.71,0.68,55.073,74.281,0.814,95.064,3.839,76.759,0.7799
EV-00022,22,7,1,712.7,73.7,1,0.93,0.95,0.0,77.9,5,88.1,0.0,0.0,0.5,Working,Medium,Weigher,0,Killingly,CT,3,10.156,67.339,55.375,0.863,0.829,76.998,69.918,0.434,95.665,4.023,109.391,0.8718
EV-00022,22,7,1,712.7,73.7,1,0.93,0.95,0.0,77.9,5,88.1,0.0,0.0,0.5,Working,Medium,Weigher,0,Killingly,CT,4,15.297,25.72,9.838,0.934,0.944,70.842,70.653,0.509,92.518,3.766,44.725,0.8754
EV-00022,22,7,1,712.7,73.7,1,0.93,0.95,0.0,77.9,5,88.1,0.0,0.0,0.5,Working,Medium,Weigher,0,Killingly,CT,6,15.933,17.745,0.0,0.72,0.705,61.197,65.84,0.305,97.111,3.093,5.547,0.8591
EV-00023,23,3,5,118.0,51.7,2,1.52,5.88,63.8,51.6,4,244.3,0.0,1.0,1.0,Failure Predicted,Medium,Bag Maker,0,Beloit,WI,1,33.707,57.258,149.903,1.461,5.734,86.211,77.711,0.685,100.0,3.662,79.496,0.8479
EV-00023,23,3,5,118.0,51.7,2,1.52,5.88,63.8,51.6,4,244.3,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Beloit,WI,2,57.421,57.421,46.704,1.311,4.744,66.008,61.428,0.742,91.892,3.744,33.813,0.7963
EV-00023,23,3,5,118.0,51.7,2,1.52,5.88,63.8,51.6,4,244.3,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Beloit,WI,3,16.783,95.989,60.993,1.508,5.348,59.448,68.617,1.188,98.296,2.858,101.018,0.7998
EV-00023,23,3,5,118.0,51.7,2,1.52,5.88,63.8,51.6,4,244.3,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Beloit,WI,4,19.2,19.852,286.186,1.304,5.319,76.564,82.496,0.961,95.48,3.107,63.247,0.8376
EV-00023,23,3,5,118.0,51.7,2,1.52,5.88,63.8,51.6,4,244.3,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Beloit,WI,5,35.722,51.783,79.77,0.76,1.764,86.869,77.959,0.128,92.452,4.646,59.627,0.8824
EV-00023,23,3,5,118.0,51.7,2,1.52,5.88,63.8,51.6,4,244.3,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Beloit,WI,6,5.158,18.869,192.982,1.237,4.971,66.218,77.392,0.261,95.826,4.118,60.639,0.8583
EV-00023,23,3,5,118.0,51.7,2,1.52,5.88,63.8,51.6,4,244.3,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Beloit,WI,7,104.542,123.286,243.375,0.608,2.352,67.039,57.421,0.144,100.0,4.404,345.339,0.7297
EV-00024,24,7,1,169.7,54.6,2,1.27,4.81,63.7,72.0,1,73.5,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Dallas,TX,1,34.609,41.71,39.385,1.034,4.035,75.181,73.229,0.872,99.309,3.54,1.041,0.8521
EV-00024,24,7,1,169.7,54.6,2,1.27,4.81,63.7,72.0,1,73.5,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Dallas,TX,2,70.586,70.586,29.167,0.648,2.784,83.541,71.455,0.285,95.003,4.145,46.494,0.8363
EV-00024,24,7,1,169.7,54.6,2,1.27,4.81,63.7,72.0,1,73.5,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Dallas,TX,3,11.072,60.791,48.458,1.249,4.119,77.931,73.301,0.134,99.0,3.004,132.255,0.8585
EV-00024,24,7,1,169.7,54.6,2,1.27,4.81,63.7,72.0,1,73.5,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Dallas,TX,4,12.635,44.181,41.13,1.209,4.603,81.042,72.339,0.602,87.634,3.284,33.772,0.8598
EV-00024,24,7,1,169.7,54.6,2,1.27,4.81,63.7,72.0,1,73.5,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Dallas,TX,5,18.5,39.631,45.941,0.635,1.443,72.364,69.421,0.191,96.908,2.714,68.785,0.8546
EV-00024,24,7,1,169.7,54.6,2,1.27,4.81,63.7,72.0,1,73.5,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Dallas,TX,6,15.075,19.652,39.52,1.102,4.092,61.583,70.357,0.0,100.0,2.937,21.618,0.8495
EV-00024,24,7,1,169.7,54.6,2,1.27,4.81,63.7,72.0,1,73.5,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Dallas,TX,7,92.73,60.0,115.218,0.508,1.924,54.057,49.005,0.342,96.882,2.292,203.269,0.7242
EV-00025,25,0,8,-1.0,31.8,2,1.3,5.52,85.6,47.6,1,147.2,0.0,0.0,0.5,Breakdown,High,Case Line,0,Killingly,CT,2,51.229,65.646,111.735,1.044,3.07,62.763,55.722,0.264,97.803,2.395,41.571,0.7751
EV-00025,25,0,8,-1.0,31.8,2,1.3,5.52,85.6,47.6,1,147.2,0.0,0.0,0.5,Breakdown,High,Case Line,0,Killingly,CT,3,36.106,95.749,94.683,1.113,5.494,64.738,69.285,0.246,97.13,2.996,77.158,0.7953
EV-00025,25,0,8,-1.0,31.8,2,1.3,5.52,85.6,47.6,1,147.2,0.0,0.0,0.5,Breakdown,High,Case Line,0,Killingly,CT,5,32.11,46.025,46.178,0.65,1.656,79.0,77.749,0.3,99.132,3.384,0.0,0.8716
EV-00025,25,0,8,-1.0,31.8,2,1.3,5.52,85.6,47.6,1,147.2,0.0,0.0,0.5,Breakdown,High,Case Line,0,Killingly,CT,7,79.225,95.869,183.63,0.52,2.208,76.553,69.94,0.242,92.854,2.496,423.383,0.7612
EV-00026,26,5,3,753.2,66.3,0,0.23,3.85,11.4,84.5,3,0.0,0.0,0.75,1.0,Working,Medium,Bag Maker,0,Beloit,WI,0,0.0,11.912,35.883,0.258,4.235,88.687,77.588,0.732,98.103,4.375,45.485,0.9211
EV-00026,26,5,3,753.2,66.3,0,0.23,3.85,11.4,84.5,3,0.0,0.0,0.25,1.0,Working,Medium,Bag Maker,0,Beloit,WI,1,53.04,77.586,18.684,0.218,3.426,83.023,79.314,0.296,93.917,4.519,110.389,0.858
EV-00026,26,5,3,753.2,66.3,0,0.23,3.85,11.4,84.5,3,0.0,0.0,0.0,0.5,Working,Medium,Bag Maker,0,Beloit,WI,2,53.989,64.594,49.462,0.205,2.431,75.456,60.83,0.047,90.98,3.327,0.0,0.816
EV-00026,26,5,3,753.2,66.3,0,0.23,3.85,11.4,84.5,3,0.0,0.0,0.0,0.5,Working,Medium,Bag Maker,0,Beloit,WI,4,11.151,3.202,30.079,0.2,3.337,70.738,75.199,0.368,95.693,3.292,29.268,0.8801
EV-00026,26,5,3,753.2,66.3,0,0.23,3.85,11.4,84.5,3,0.0,0.0,0.0,0.5,Working,Medium,Bag Maker,0,Beloit,WI,6,5.0,10.463,47.802,0.203,3.616,65.794,72.728,0.316,98.844,3.609,8.027,0.877
EV-00027,27,0,8,-1.0,38.0,2,1.61,8.11,39.1,57.4,2,91.3,0.0,0.0,0.5,Breakdown,Medium,Conveyor,0,Topeka,KS,2,62.114,82.104,83.753,0.962,7.118,44.912,60.662,0.29,95.519,3.704,9.033,0.7496
EV-00027,27,0,8,-1.0,38.0,2,1.61,8.11,39.1,57.4,2,91.3,0.0,0.0,0.5,Breakdown,Medium,Conveyor,0,Topeka,KS,3,21.413,64.127,66.411,1.307,6.802,62.28,69.356,0.217,97.067,4.057,89.828,0.8256
EV-00027,27,0,8,-1.0,38.0,2,1.61,8.11,39.1,57.4,2,91.3,0.0,0.0,0.5,Breakdown,Medium,Conveyor,0,Topeka,KS,5,43.871,48.085,19.686,0.805,2.433,92.205,85.762,0.624,96.347,2.974,122.204,0.877
EV-00027,27,0,8,-1.0,38.0,2,1.61,8.11,39.1,57.4,2,91.3,0.0,0.0,0.5,Breakdown,Medium,Conveyor,0,Topeka,KS,7,74.713,91.2,130.812,0.644,3.244,83.423,69.789,0.1,96.454,2.769,413.794,0.7851
EV-00028,28,2,6,40.5,57.8,1,0.49,3.24,27.0,33.0,3,87.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,1,28.666,36.579,95.092,0.452,2.894,69.612,75.935,0.3,96.951,3.915,0.0,0.858
EV-00028,28,2,6,40.5,57.8,1,0.49,3.24,27.0,33.0,3,87.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,2,47.829,86.083,39.514,0.374,2.915,77.135,66.7,0.34,97.991,3.489,65.695,0.8264
EV-00028,28,2,6,40.5,57.8,1,0.49,3.24,27.0,33.0,3,87.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,3,22.927,3.65,35.622,0.423,2.955,67.209,83.036,0.48,90.285,3.382,97.509,0.8705
EV-00028,28,2,6,40.5,57.8,1,0.49,3.24,27.0,33.0,3,87.0,0.0,1.0,1.0,Failure Predicted,Medium,Case Line,0,Beloit,WI,4,18.75,15.196,154.925,0.495,3.361,83.951,79.022,0.535,87.079,3.473,45.086,0.87
EV-00028,28,2,6,40.5,57.8,1,0.49,3.24,27.0,33.0,3,87.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,5,17.501,21.828,28.364,0.245,0.972,82.275,76.096,0.651,97.99,2.949,88.42,0.8877
EV-00028,28,2,6,40.5,57.8,1,0.49,3.24,27.0,33.0,3,87.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,6,17.232,5.191,101.246,0.41,2.908,49.025,68.484,0.061,96.596,2.414,40.932,0.8216
EV-00028,28,2,6,40.5,57.8,1,0.49,3.24,27.0,33.0,3,87.0,0.0,0.0,0.5,Failure Predicted,Medium,Case Line,0,Beloit,WI,7,104.666,121.36,212.423,0.196,1.296,54.211,69.369,0.233,99.573,3.949,450.457,0.7268
EV-00029,29,7,1,764.9,67.5,2,2.18,1.3,4.9,83.9,3,127.5,0.0,0.0,0.5,Working,Medium,Seasoning Train,0,Killingly,CT,1,39.24,62.226,0.869,1.709,0.97,83.937,67.516,0.626,96.211,3.841,43.538,0.8614
EV-00029,29,7,1,764.9,67.5,2,2.18,1.3,4.9,83.9,3,127.5,0.0,0.0,0.5,Working,Medium,Seasoning Train,0,Killingly,CT,2,41.649,41.649,51.413,1.268,0.759,77.523,74.219,0.87,91.831,2.722,58.259,0.8423
EV-00029,29,7,1,764.9,67.5,2,2.18,1.3,4.9,83.9,3,127.5,0.0,0.0,0.5,Working,Medium,Seasoning Train,0,Killingly,CT,3,34.52,30.578,48.917,1.998,1.105,65.895,80.0,0.083,94.525,3.081,56.857,0.8515
EV-00029,29,7,1,764.9,67.5,2,2.18,1.3,4.9,83.9,3,127.5,0.0,0.0,0.5,Working,Medium,Seasoning Train,0,Killingly,CT,4,12.896,42.596,0.059,2.239,1.231,78.113,76.897,0.825,90.454,3.686,53.625,0.8817
EV-00030,30,7,1,818.5,69.6,0,0.51,4.55,16.1,83.4,3,79.1,0.0,1.0,1.0,Working,Low,Case Packer,0,Vancouver,WA,0,0.0,16.804,16.894,0.601,5.078,92.528,84.099,0.211,95.957,3.403,68.988,0.9193
EV-00030,30,7,1,818.5,69.6,0,0.51,4.55,16.1,83.4,3,79.1,0.0,0.0,0.5,Working,Low,Case Packer,0,Vancouver,WA,1,16.203,12.696,0.0,0.395,4.493,81.907,77.631,0.571,95.006,4.075,42.892,0.8979
EV-00030,30,7,1,818.5,69.6,0,0.51,4.55,16.1,83.4,3,79.1,0.0,0.0,0.5,Working,Low,Case Packer,0,Vancouver,WA,2,53.049,75.979,14.745,0.272,2.348,71.431,61.225,0.385,90.219,3.343,116.76,0.8074
EV-00030,30,7,1,818.5,69.6,0,0.51,4.55,16.1,83.4,3,79.1,0.0,0.0,0.5,Working,Low,Case Packer,0,Vancouver,WA,4,18.405,19.159,47.402,0.468,4.02,77.826,78.429,0.554,92.214,3.309,59.96,0.8731
EV-00030,30,7,1,818.5,69.6,0,0.51,4.55,16.1,83.4,3,79.1,0.0,0.0,0.5,Working,Low,Case Packer,0,Vancouver,WA,6,14.68,18.088,0.0,0.383,4.074,69.478,76.749,0.446,94.623,3.192,15.655,0.8715
EV-00031,31,7,1,89.1,37.3,2,11.78,3.08,57.5,50.1,3,167.3,0.0,0.0,0.5,Failure Predicted,Medium,Seasoning Train,0,Topeka,KS,1,35.356,65.007,13.583,10.06,3.067,72.157,75.28,0.175,92.897,4.039,104.289,0.8326
EV-00031,31,7,1,89.1,37.3,2,11.78,3.08,57.5,50.1,3,167.3,0.0,0.0,0.5,Failure Predicted,Medium,Seasoning Train,0,Topeka,KS,2,50.503,102.294,30.394,7.703,2.632,69.913,58.802,0.874,93.905,3.614,74.806,0.7829
EV-00031,31,7,1,89.1,37.3,2,11.78,3.08,57.5,50.1,3,167.3,0.0,0.0,0.5,Failure Predicted,Medium,Seasoning Train,0,Topeka,KS,3,27.441,62.034,62.694,11.652,2.761,63.481,65.087,0.35,94.39,4.472,35.768,0.8152
EV-00031,31,7,1,89.1,37.3,2,11.78,3.08,57.5,50.1,3,167.3,0.0,0.5,1.0,Failure Predicted,Medium,Seasoning Train,0,Topeka,KS,4,17.454,24.297,97.021,10.148,2.631,66.653,81.499,1.0,89.546,3.876,49.679,0.8433
EV-00031,31,7,1,89.1,37.3,2,11.78,3.08,57.5,50.1,3,167.3,0.0,0.5,1.0,Failure Predicted,Medium,Seasoning Train,0,Topeka,KS,5,41.745,57.033,29.171,5.89,0.924,82.108,70.442,0.615,95.973,4.409,23.045,0.8581
EV-00031,31,7,1,89.1,37.3,2,11.78,3.08,57.5,50.1,3,167.3,0.0,0.0,0.5,Failure Predicted,Medium,Seasoning Train,0,Topeka,KS,7,99.768,60.0,222.625,4.712,1.232,68.488,63.586,0.49,93.506,2.409,255.232,0.7323
EV-00032,32,0,8,645.1,66.8,0,0.13,1.5,5.4,80.5,3,125.8,0.0,1.0,1.0,Working,High,Case Line,0,Killingly,CT,0,0.0,24.409,41.969,0.145,1.736,92.08,90.601,0.404,97.0,4.525,47.247,0.9474
EV-00032,32,0,8,645.1,66.8,0,0.13,1.5,5.4,80.5,3,125.8,0.0,0.0,0.5,Working,High,Case Line,0,Killingly,CT,1,47.889,74.309,0.0,0.116,1.292,82.69,77.109,0.084,100.0,3.675,23.962,0.8672
EV-00032,32,0,8,645.1,66.8,0,0.13,1.5,5.4,80.5,3,125.8,0.0,0.0,0.5,Working,High,Case Line,0,Killingly,CT,2,47.337,95.942,29.8,0.099,1.315,61.084,63.766,0.274,92.262,2.737,55.472,0.7928
EV-00032,32,0,8,645.1,66.8,0,0.13,1.5,5.4,80.5,3,125.8,0.0,0.0,0.5,Working,High,Case Line,0,Killingly,CT,4,19.369,16.537,1.799,0.133,1.404,82.797,74.726,0.465,92.598,3.298,79.536,0.8904
EV-00032,32,0,8,645.1,66.8,0,0.13,1.5,5.4,80.5,3,125.8,0.0,0.0,0.5,Working,High,Case Line,0,Killingly,CT,6,5.0,1.122,0.0,0.118,1.19,61.075,68.183,0.554,96.899,3.45,16.858,0.8778
EV-00033,33,6,2,565.4,64.7,2,0.31,2.35,0.0,74.6,1,195.7,0.0,0.0,0.5,Working,High,Conveyor,0,Modesto,CA,1,51.636,32.969,0.0,0.281,1.656,75.883,78.479,1.2,94.567,3.981,118.155,0.8608
EV-00033,33,6,2,565.4,64.7,2,0.31,2.35,0.0,74.6,1,195.7,0.0,0.0,0.5,Working,High,Conveyor,0,Modesto,CA,2,20.0,60.558,66.605,0.157,2.0,71.815,68.011,0.859,93.551,3.121,132.124,0.838
EV-00033,33,6,2,565.4,64.7,2,0.31,2.35,0.0,74.6,1,195.7,0.0,0.0,0.5,Working,High,Conveyor,0,Modesto,CA,3,23.44,71.551,55.679,0.28,2.279,76.984,80.07,0.358,100.0,4.063,45.351,0.8749
EV-00033,33,6,2,565.4,64.7,2,0.31,2.35,0.0,74.6,1,195.7,0.0,0.0,0.5,Working,High,Conveyor,0,Modesto,CA,4,20.915,26.716,22.71,0.323,2.297,64.269,70.721,0.819,89.994,3.359,27.692,0.8493
EV-00033,33,6,2,565.4,64.7,2,0.31,2.35,0.0,74.6,1,195.7,0.0,0.0,0.5,Working,High,Conveyor,0,Modesto,CA,6,12.881,2.007,30.172,0.253,2.165,60.602,65.606,0.575,97.161,3.63,37.773,0.8624
EV-00034,34,2,6,83.5,34.7,2,1.44,4.99,20.4,40.9,5,25.4,0.0,0.0,0.5,Failure Predicted,Low,Palletizer,0,Frito-Lay-East,PA,1,67.17,79.52,86.396,1.022,4.111,80.36,72.492,0.914,95.615,3.94,87.747,0.8144
EV-00034,34,2,6,83.5,34.7,2,1.44,4.99,20.4,40.9,5,25.4,0.0,0.0,0.5,Failure Predicted,Low,Palletizer,0,Frito-Lay-East,PA,2,66.289,66.289,29.366,1.201,4.184,83.472,66.598,0.433,94.287,3.287,69.754,0.8166
EV-00034,34,2,6,83.5,34.7,2,1.44,4.99,20.4,40.9,5,25.4,0.0,0.0,0.5,Failure Predicted,Low,Palletizer,0,Frito-Lay-East,PA,3,21.209,79.681,37.801,1.214,4.152,64.86,59.272,0.283,95.449,3.152,0.0,0.8138
EV-00034,34,2,6,83.5,34.7,2,1.44,4.99,20.4,40.9,5,25.4,0.0,0.0,0.5,Failure Predicted,Low,Palletizer,0,Frito-Lay-East,PA,4,18.181,4.669,87.886,1.32,5.176,75.76,76.266,0.145,92.561,3.305,54.54,0.8646
EV-00034,34,2,6,83.5,34.7,2,1.44,4.99,20.4,40.9,5,25.4,0.0,1.0,1.0,Failure Predicted,Low,Palletizer,0,Frito-Lay-East,PA,5,32.327,54.735,27.866,0.72,1.497,98.104,88.672,0.646,95.916,3.621,8.345,0.9076
EV-00034,34,2,6,83.5,34.7,2,1.44,4.99,20.4,40.9,5,25.4,0.0,0.0,0.5,Failure Predicted,Low,Palletizer,0,Frito-Lay-East,PA,6,16.226,6.563,70.863,1.263,3.778,60.906,59.349,0.144,95.969,3.089,47.066,0.833
EV-00034,34,2,6,83.5,34.7,2,1.44,4.99,20.4,40.9,5,25.4,0.0,0.0,0.5,Failure Predicted,Low,Palletizer,0,Frito-Lay-East,PA,7,87.03,110.689,134.414,0.576,1.996,56.672,50.124,0.2,98.952,2.702,474.581,0.7138
EV-00035,35,2,6,361.4,87.3,1,2.86,1.53,4.2,81.4,3,0.0,0.0,1.0,1.0,Working,Low,Fryer,0,Frito-Lay-East,PA,0,0.0,21.934,23.722,2.836,1.468,96.307,82.178,0.669,96.249,4.055,45.586,0.9336
EV-00035,35,2,6,361.4,87.3,1,2.86,1.53,4.2,81.4,3,0.0,0.0,0.0,0.5,Working,Low,Fryer,0,Frito-Lay-East,PA,1,37.871,56.125,35.746,2.551,1.423,91.384,75.332,1.029,92.797,3.654,17.266,0.8696
EV-00035,35,2,6,361.4,87.3,1,2.86,1.53,4.2,81.4,3,0.0,0.0,0.0,0.5,Working,Low,Fryer,0,Frito-Lay-East,PA,2,64.144,124.393,2.583,1.726,1.163,73.7,75.154,0.105,95.368,3.32,18.122,0.8131
EV-00035,35,2,6,361.4,87.3,1,2.86,1.53,4.2,81.4,3,0.0,0.0,0.0,0.5,Working,Low,Fryer,0,Frito-Lay-East,PA,3,31.452,43.16,46.62,2.615,1.335,71.827,68.294,0.727,94.213,3.32,77.934,0.8405
EV-00035,35,2,6,361.4,87.3,1,2.86,1.53,4.2,81.4,3,0.0,0.0,0.0,0.5,Working,Low,Fryer,0,Frito-Lay-East,PA,4,9.741,5.876,0.0,2.948,1.321,73.306,73.047,0.644,88.947,3.707,7.996,0.885
EV-00036,36,6,2,972.1,62.8,0,0.37,0.15,9.7,82.7,3,30.6,0.0,1.0,1.0,Working,Medium,Weigher,0,Modesto,CA,0,0.0,5.762,18.147,0.361,0.15,96.559,86.354,0.306,100.0,4.734,50.369,0.9675
EV-00036,36,6,2,972.1,62.8,0,0.37,0.15,9.7,82.7,3,30.6,0.0,0.0,0.5,Working,Medium,Weigher,0,Modesto,CA,1,24.677,27.666,15.017,0.369,0.127,80.82,76.089,0.0,90.705,3.174,35.482,0.8844
EV-00036,36,6,2,972.1,62.8,0,0.37,0.15,9.7,82.7,3,30.6,0.0,0.0,0.5,Working,Medium,Weigher,0,Modesto,CA,2,34.715,56.245,96.152,0.327,0.106,70.984,76.577,0.868,100.0,3.807,113.97,0.8541
EV-00036,36,6,2,972.1,62.8,0,0.37,0.15,9.7,82.7,3,30.6,0.0,0.0,0.5,Working,Medium,Weigher,0,Modesto,CA,4,12.848,0.0,17.665,0.348,0.147,74.929,84.744,0.956,91.66,3.463,18.305,0.9049
EV-00036,36,6,2,972.1,62.8,0,0.37,0.15,9.7,82.7,3,30.6,0.0,0.0,0.5,Working,Medium,Weigher,0,Modesto,CA,6,5.0,10.151,7.883,0.348,0.12,63.336,76.102,0.515,95.001,2.346,19.659,0.8742
